,cellosaurus_id,standard_drug_name,dataset,info,n_dosage,min_dosage,max_dosage,IC50,IC90,EC50,Einf,AUC,fitted_mae
426,A-172,LY2109761,All,GDSC2,7,0.0100053,10.0,5.12347,7.40035,2.51636,0.149501,1.68379,0.0424975
427,A-172,manumycin A,All,CTRP2,16,0.00092,30.0,7.68559,13.1876,2.78913,0.247933,4.74498,0.0455939
428,A-172,marinopyrrole A,All,CTRP2,15,0.002,33.0,0.502633,2.74873,0.478866,0.988375,32.5022,0.0738683
429,A-172,Masitinib,All,"CTRP2,GDSC1",25,0.002,66.0,5.36506,6.19588,5.25674,0.857734,4.91242,0.0857434
430,A-172,MCT1_6447,All,GDSC1,5,0.0390625,10.0,4.48111,8.10903,1.81194,0.331358,8.22713,0.0765045
431,A-172,MCT4_1422,All,GDSC1,5,0.0390625,10.0,4.28602,6.40479,2.49068,0.268983,3.77555,0.141994
432,A-172,Mdivi-1,All,CTRP2,16,0.002,66.0,6.06335,7.34746,5.40859,0.49189,2.63613,0.0197389
433,A-172,Merck60,All,CTRP2,16,0.001,33.0,3.10305,7.52875,1.96111,0.723886,17.2491,0.0540105
434,A-172,"MetAP2 Inhibitor, A832234",All,GDSC1,9,0.01,2.56,2.95721,5.36919,0.474487,0.188694,2.86717,0.0511
435,A-172,Methotrexate,All,"CTRP2,GDSC1",25,0.00078125,66.0,-2.21114,-0.757307,-2.21115,0.999996,50.4422,0.2557
436,A-172,methylstat,All,CTRP2,16,0.002,66.0,2.69211,3.24181,2.69211,0.999999,22.3334,0.0556837
437,A-172,MG-132,All,"CTRP2,GDSC2",21,0.00061,20.0,-0.36336,0.969154,-0.363895,0.999559,31.2353,0.11828
438,A-172,MGCD-265,All,CTRP2,16,0.002,66.0,6.11035,9.27552,4.48346,0.488555,6.43468,0.0714551
439,A-172,MI-1,All,CTRP2,16,0.001,33.0,7.16274,8.95436,4.44941,0.0692731,0.389984,0.0225947
440,A-172,MI-2,All,CTRP2,16,0.002,66.0,13.569,29.2097,-0.0300048,0.25787,12.1837,0.0486916
441,A-172,Midostaurin,All,GDSC1,9,0.002,0.512,-1.75962,1.152,-2.74194,0.645441,17.1032,0.0522117
442,A-172,MIM1,All,"GDSC2,GDSC1",15,0.0100053,40.0,6.87639,9.1348,4.50203,0.180591,1.71096,0.0698493
443,A-172,MIRA-1,All,"CTRP2,GDSC2",21,0.002,33.0,11.2701,25.3392,-0.502964,0.274424,12.7628,0.13166
444,A-172,Mirin,All,"GDSC2,GDSC1",11,0.100053,100.0,6.02975,7.61359,5.58507,0.700972,8.73259,0.0929071
445,A-172,mitomycin,All,CTRP2,16,0.0015,50.0,2.65816,7.63452,1.68733,0.788896,23.3724,0.0379814
446,A-172,Mitomycin-C,All,GDSC1,9,0.0625,16.0,-0.881075,4.15795,-1.37082,0.893629,57.6882,0.0733921
447,A-172,Mitoxantrone,All,GDSC2,7,0.00300158,3.0,1.2941,7.75031,-1.74333,0.524727,20.8581,0.0588174
448,A-172,MK-0752,All,CTRP2,16,0.002,66.0,10.6283,21.9024,1.53252,0.290415,10.9852,0.0297726
449,A-172,MK-1775,All,"CTRP2,GDSC2",24,0.001,33.0,2.02665,8.25597,0.539253,0.743536,25.4289,0.0753906
450,A-172,MK-2206,All,"CTRP2,GDSC2",24,0.001,33.0,4.12869,8.06776,2.71515,0.62499,11.7096,0.0808453
451,A-172,MK-8776,All,GDSC2,7,0.00500264,5.0,4.84097,11.5648,-0.406525,0.305091,10.6622,0.0963391
452,A-172,ML006,All,CTRP2,16,0.016,530.0,10.9694,12.6784,8.47843,0.0781355,0.421426,0.0283287
453,A-172,ML030,All,CTRP2,16,0.002,66.0,0.638714,6.43187,0.0348107,0.885974,37.6861,0.0344362
454,A-172,ML050,All,CTRP2,16,0.002,66.0,10.703,22.06,1.5063,0.288783,10.9768,0.0396936
455,A-172,ML162,All,CTRP2,16,0.001,33.0,-0.82165,1.79185,-0.83869,0.992838,39.1338,0.0490387
456,A-172,ML203,All,CTRP2,16,0.0011,37.0,7.24501,9.27263,4.52033,0.0992283,0.641298,0.0570806
457,A-172,ML210,All,CTRP2,16,0.001,33.0,0.230593,3.35511,0.137382,0.967238,32.3785,0.0583894
458,A-172,ML239,All,CTRP2,16,0.002,66.0,4.7974,7.54413,4.10673,0.730571,10.922,0.0406773
459,A-172,ML258,All,CTRP2,16,0.002,66.0,8.75731,10.5874,5.4512,0.0370684,0.209597,0.0266475
460,A-172,ML311,All,CTRP2,17,0.001,66.0,3.28659,7.10652,2.69003,0.830094,19.2421,0.044202
461,A-172,ML320,All,CTRP2,16,0.002,66.0,5.73242,8.42345,4.58582,0.56334,6.76084,0.0321696
462,A-172,ML323,All,GDSC2,7,0.0200105,20.0,4.93316,6.76161,3.56619,0.324208,3.27243,0.0618442
463,A-172,ML334 diastereomer,All,CTRP2,16,0.0041,130.0,9.36823,10.8246,6.55338,0.028218,0.126886,0.0687951
464,A-172,MLN2238,All,CTRP2,16,0.001,33.0,-1.72726,-0.274711,-1.72731,0.999964,45.1139,0.052671
465,A-172,MLN2480,All,CTRP2,16,0.002,66.0,7.02968,11.1079,4.27939,0.37032,5.71735,0.0276341
466,A-172,MN-64,All,GDSC2,7,0.0100053,10.0,4.61933,7.64836,2.12068,0.280674,4.5536,0.109607
467,A-172,momelotinib,All,CTRP2,16,0.002,66.0,3.17392,6.95913,2.62166,0.841074,21.1,0.052698
468,A-172,Motesanib,All,GDSC1,9,0.0078125,2.0,2.97678,5.23733,0.214193,0.127706,1.75629,0.123287
469,A-172,MPS-1-IN-1,All,GDSC1,9,0.078125,20.0,5.41831,9.48169,2.5888,0.355979,10.0035,0.0569504
470,A-172,myricetin,All,CTRP2,16,0.002,66.0,8.34888,9.85305,5.55816,0.0333665,0.154774,0.0817538
471,A-172,N9-isopropylolomoucine,All,CTRP2,16,0.012,400.0,7.21514,19.2276,2.1188,0.564963,27.3791,0.164705
472,A-172,nakiterpiosin,All,CTRP2,16,0.001,33.0,0.218548,4.47399,-0.0781155,0.923561,33.1095,0.0877839
473,A-172,narciclasine,All,CTRP2,16,0.001,33.0,3.07871,16.7485,-2.51697,0.578338,30.9895,0.0820394
474,A-172,Navitoclax,All,"CTRP2,GDSC2,GDSC1",31,0.001,33.0,7.08329,8.82789,4.46415,0.0712357,0.390915,0.157061
475,A-172,navitoclax:birinapant (1:1 mol/mol),All,CTRP2,16,0.001,33.0,7.51733,8.89188,4.60479,0.0188358,0.0792515,0.0773112
476,A-172,navitoclax:gemcitabine (1:1 mol/mol),All,CTRP2,16,0.001,33.0,-0.781836,5.33418,-1.39539,0.890232,40.2993,0.071613
477,A-172,navitoclax:MST-312 (1:1 mol/mol),All,CTRP2,16,0.001,33.0,4.70729,5.28174,4.59256,0.784046,2.66962,0.0271507
478,A-172,navitoclax:piperlongumine (1:1 mol/mol),All,CTRP2,16,0.001,33.0,4.73507,5.60125,4.47944,0.686683,3.04797,0.0207312
479,A-172,navitoclax:pluripotin (1:1 mol/mol),All,CTRP2,16,0.001,33.0,-0.103568,2.91562,-0.166945,0.976943,34.503,0.0763151
480,A-172,navitoclax:PLX-4032 (1:1 mol/mol),All,CTRP2,16,0.001,33.0,7.54716,9.04914,4.56184,0.0250563,0.115563,0.0777272
481,A-172,navitoclax:sorafenib (1:1 mol/mol),All,CTRP2,16,0.0015,50.0,7.72523,11.3779,4.26941,0.222352,2.78215,0.068675
482,A-172,necrostatin-1,All,CTRP2,16,0.016,530.0,9.18937,10.3235,8.52524,0.43283,1.94938,0.11512
483,A-172,necrostatin-7,All,CTRP2,16,0.002,66.0,8.1668,9.98007,5.44143,0.0709747,0.404757,0.0316399
484,A-172,necrosulfonamide,All,CTRP2,16,0.002,66.0,3.65587,5.87036,3.48311,0.914504,16.5128,0.0666932
485,A-172,Nelarabine,All,"CTRP2,GDSC2",23,0.002,66.0,8.36056,9.88234,5.55221,0.0340858,0.16002,0.0266112
486,A-172,neratinib,All,CTRP2,16,0.001,33.0,1.94145,5.88137,1.39748,0.849471,22.6056,0.0507999
487,A-172,NG-25,All,GDSC1,9,0.04,10.24,3.24148,4.58594,2.64326,0.546711,6.05173,0.0373384
488,A-172,niclosamide,All,CTRP2,16,0.001,33.0,1.31739,4.74984,1.05349,0.915736,25.7384,0.067748
489,A-172,Nilotinib,All,"CTRP2,GDSC2,CCLE,GDSC1",37,0.002,66.0,8.31702,9.95657,5.50964,0.0454061,0.23101,0.0771645
490,A-172,nintedanib,All,CTRP2,16,0.002,66.0,8.21182,13.4227,3.9672,0.2862,5.31566,0.0588416
491,A-172,Niraparib,All,GDSC2,7,0.0100053,10.0,4.15663,6.24067,2.48573,0.293172,3.3024,0.0671345
492,A-172,NPC-26,All,CTRP2,16,0.0012,40.0,6.89491,8.72013,4.68586,0.130836,0.775273,0.0397015
493,A-172,NPK76-II-72-1,All,GDSC1,9,0.04,10.24,3.63033,7.8552,1.33083,0.464411,14.6844,0.0339742
494,A-172,NSC 74859,All,CTRP2,16,0.016,530.0,10.9043,12.4766,8.52753,0.0696893,0.344249,0.0267956
495,A-172,NSC-207895,All,GDSC1,9,0.078125,20.0,6.01102,8.20035,3.54378,0.155095,2.09832,0.0514845
496,A-172,NSC-87877,All,GDSC1,9,0.0625,16.0,4.97595,7.09835,3.1689,0.266911,3.74783,0.0552891
497,A-172,NSC23766,All,CTRP2,16,0.016,530.0,5.24501,8.42493,5.04994,0.932706,26.0064,0.063913
498,A-172,NSC30930,All,CTRP2,16,0.002,66.0,7.66733,9.70877,5.32274,0.148454,0.994713,0.0266964
499,A-172,NSC319726,All,GDSC1,9,0.001,0.256,-0.540589,10.5414,-7.07498,0.429823,26.3718,0.0443371
500,A-172,NSC48300,All,CTRP2,16,0.002,66.0,6.72281,8.37118,5.38611,0.288165,1.69885,0.0400442
501,A-172,NSC632839,All,CTRP2,16,0.001,33.0,3.50047,5.36437,3.26236,0.860569,11.1345,0.0542361
502,A-172,NU7441,All,GDSC1,9,0.0078125,2.0,1.60975,3.84854,0.0463307,0.354702,5.57639,0.181423
503,A-172,Nutlin-3a,All,"CTRP2,GDSC2,CCLE,GDSC1",45,0.0025,150.0,2.64429,6.25253,2.45434,0.942227,29.4881,0.0807215
504,A-172,NVP-231,All,CTRP2,16,0.002,66.0,3.63105,5.71217,3.49335,0.927438,16.5534,0.0265109
505,A-172,NVP-ADW742,All,"CTRP2,GDSC2",23,0.002,66.0,3.83762,5.6991,3.72081,0.93117,15.1043,0.123173
506,A-172,NVP-BHG712,All,GDSC1,9,0.04,10.24,3.99726,6.67633,2.19528,0.371495,7.06546,0.0430841
507,A-172,NVP-BSK805,All,CTRP2,16,0.002,66.0,3.2954,5.17035,3.22989,0.961636,18.5366,0.0376775
508,A-172,NVP-TAE684,All,"CTRP2,CCLE",24,0.002,66.0,1.29738,3.85211,1.25882,0.983418,31.7537,0.0837552
509,A-172,O-6-benzylguanine,All,CTRP2,16,0.002,66.0,7.05801,8.93322,5.33172,0.233676,1.51328,0.111544
510,A-172,Obatoclax Mesylate,All,"CTRP2,GDSC2,GDSC1",31,0.002,66.0,0.120899,2.50286,0.111753,0.995782,39.4921,0.0941685
511,A-172,OF-1,All,GDSC2,7,0.0100053,10.0,5.40082,7.37381,2.65624,0.0898756,0.848589,0.0600695
512,A-172,Olaparib,All,"CTRP2,GDSC2,GDSC1",32,0.0045,150.0,9.07789,15.3435,4.58996,0.343343,7.93159,0.0781275
513,A-172,oligomycin A,All,CTRP2,16,0.001,33.0,8.45537,66.4638,-22.8711,0.467745,39.8732,0.0487805
514,A-172,omacetaxine mepesuccinate,All,CTRP2,16,0.002,66.0,-1.57735,10.1542,-3.66992,0.80651,50.4711,0.0909388
515,A-172,Omipalisib,All,GDSC1,9,0.0005,0.128,-4.8782,0.766557,-6.59392,0.677959,33.5156,0.0637596
516,A-172,OSI-027,All,"CTRP2,GDSC2,GDSC1",31,0.002,66.0,5.02093,9.78926,3.26302,0.615764,13.806,0.170015
517,A-172,OSI-930,All,"CTRP2,GDSC1",25,0.002,66.0,10.5216,20.1505,2.28146,0.264708,8.63722,0.095771
518,A-172,Osimertinib,All,GDSC2,7,0.00100053,1.0,2.15516,9.60119,-3.14481,0.34616,13.5112,0.0829264
519,A-172,OSU-03012,All,GDSC1,9,0.0625,16.0,1.47542,3.09897,1.42844,0.96822,31.85,0.0876151
520,A-172,OTX015,All,GDSC2,7,0.0100053,10.0,3.82657,13.9597,-1.58246,0.472671,25.0665,0.0239786
521,A-172,ouabain,All,CTRP2,16,0.0081,270.0,-4.36065,7.6488,-5.38209,0.90683,68.7228,0.0729695
522,A-172,Oxaliplatin,All,"CTRP2,GDSC2",30,0.002,66.0,6.15409,14.4814,1.91697,0.492764,16.6754,0.067863
523,A-172,P22077,All,GDSC2,7,0.0100053,10.0,3.67543,6.86945,1.83347,0.439503,8.43317,0.0331388
524,A-172,PAC-1,All,"CTRP2,GDSC1",25,0.001,33.0,3.07697,6.70599,2.29274,0.766955,16.0227,0.0942832
525,A-172,Paclitaxel,All,"CTRP2,GDSC2,CCLE",31,1.00053e-05,66.0,-3.87769,8.32563,-5.4828,0.856496,45.2378,0.141898
526,A-172,PAK_5339,All,GDSC2,7,0.0300158,30.0,3.8348,12.1796,0.342509,0.570107,28.6752,0.159741
527,A-172,Palbociclib,All,"GDSC2,CCLE",22,0.0025,10.0,4.24246,9.15532,1.13233,0.398504,9.44022,0.0981054
528,A-172,palmostatin B,All,CTRP2,16,0.002,66.0,8.53549,10.3679,5.44556,0.048016,0.273398,0.0355877
529,A-172,pandacostat,All,CTRP2,16,0.001,33.0,7.20747,8.82735,4.51403,0.050497,0.254502,0.0499574
530,A-172,Panobinostat,All,"CCLE,GDSC1",16,0.0025,8.0,-3.70019,-2.81565,-3.70019,1.0,57.5426,0.0504543
531,A-172,parbendazole,All,CTRP2,16,0.002,66.0,1.55628,6.88615,0.893118,0.864152,32.0502,0.12163
532,A-172,PARP_0108,All,GDSC1,5,0.00976562,2.5,0.448746,9.61181,-3.57143,0.552155,33.2007,0.0287365
533,A-172,PARP_9482,All,GDSC1,5,0.00976562,2.5,-1.10076,13.5926,-6.93334,0.589594,44.2972,0.0400796
534,A-172,PARP_9495,All,GDSC1,5,0.00976562,2.5,1.88375,11.4559,-3.28481,0.467804,27.2071,0.0425839
535,A-172,Parthenolide,All,CTRP2,16,0.002,66.0,4.03094,16.6415,-1.01327,0.586816,30.0165,0.166908
536,A-172,Pazopanib,All,"CTRP2,GDSC1",24,0.002,66.0,5.01055,14.417,0.968138,0.560081,22.351,0.084598
537,A-172,PCI-34051,All,GDSC2,7,0.0100053,10.0,4.98342,9.40866,1.52688,0.304711,7.28238,0.0599198
538,A-172,PD 153035,All,CTRP2,16,0.001,33.0,7.50788,9.28304,4.46547,0.0452524,0.249251,0.0778733
539,A-172,PD0325901,All,"GDSC2,CCLE",14,0.000250132,8.0,3.92191,9.66148,0.402898,0.412673,9.24942,0.0227376
540,A-172,PD173074,All,"GDSC2,GDSC1",15,0.00200105,2.0,1.90503,8.4095,-1.98019,0.42416,15.6501,0.122579
541,A-172,PD318088,All,CTRP2,16,0.002,66.0,8.03733,18.2247,1.52481,0.394165,14.7006,0.0431878
542,A-172,PDMP,All,CTRP2,16,0.0065,210.0,6.00998,7.75649,5.84263,0.895114,11.9652,0.0464235
543,A-172,Pelitinib,All,GDSC1,9,0.00976562,2.5,2.42945,6.41625,-0.3717,0.351972,9.69005,0.0746736
544,A-172,Pemetrexed,All,GDSC1,9,0.01,2.56,3.34696,5.18047,0.740199,0.0842667,0.91816,0.0409023
545,A-172,Pevonedistat,All,"CTRP2,GDSC2,GDSC1",28,0.0011,37.0,0.287387,6.64543,-0.613014,0.845662,35.3823,0.165266
546,A-172,PF-00299804,All,GDSC1,9,0.078125,20.0,3.84072,4.2551,3.8134,0.927678,6.19202,0.0512623
547,A-172,PF-184,All,CTRP2,16,0.002,66.0,7.77138,16.3724,2.23942,0.39146,12.5932,0.0560331
548,A-172,PF-3758309,All,CTRP2,16,0.002,66.0,-3.45883,20.4102,-10.0467,0.705745,54.4128,0.0710132
549,A-172,PF-4708671,All,GDSC1,9,0.0390625,10.0,4.47278,9.40514,1.17794,0.374568,12.6968,0.0703659
550,A-172,PF-4800567 hydrochloride,All,CTRP2,16,0.002,66.0,6.5147,8.42741,5.21846,0.368128,2.66235,0.0535773
551,A-172,PF-562271,All,GDSC1,9,0.01,2.56,1.47807,3.22563,0.520969,0.461749,6.15791,0.0574151
552,A-172,PF-573228,All,CTRP2,16,0.002,66.0,6.52955,13.3104,2.80735,0.460779,12.5634,0.0438084
553,A-172,PF-750,All,CTRP2,16,0.0081,270.0,7.45328,9.09319,6.98716,0.697505,5.9396,0.0618803
554,A-172,PFI-1,All,GDSC1,5,0.0390625,10.0,4.27302,10.5208,0.481121,0.417151,17.693,0.0675443
555,A-172,PFI-3,All,GDSC1,5,0.0390625,10.0,5.54256,7.29674,2.74419,0.0583324,0.599769,0.113905
556,A-172,PFI3,All,GDSC2,7,0.0100053,10.0,6.0616,8.01817,2.6844,0.0440803,0.402839,0.0681404
557,A-172,PHA-665752,All,CCLE,8,0.0025,8.0,6.11918,7.62653,2.52086,0.0104902,0.0621319,0.0510528
558,A-172,PHA-793887,All,"CTRP2,GDSC1",25,0.002,66.0,6.03732,12.8083,2.65652,0.500574,14.0969,0.055329
559,A-172,Phenformin,All,GDSC1,9,15.625,4000.0,8.6688,10.7474,8.61252,0.970264,41.4876,0.0506214
560,A-172,phloretin,All,CTRP2,16,0.018,590.0,8.64172,9.2912,8.56465,0.870362,4.02583,0.0497905
561,A-172,PI-103,All,"CTRP2,GDSC1",25,0.0011,37.0,4.7705,8.27711,3.29604,0.568331,8.91465,0.0491819
562,A-172,PI3Ka_4409,All,GDSC1,5,0.0390625,10.0,4.44562,7.67861,1.99388,0.317846,6.99785,0.0645631
563,A-172,Picolinici-acid,All,GDSC2,7,0.0100053,10.0,5.6658,7.2141,2.82095,0.0346826,0.249608,0.0877689
564,A-172,Pictilisib,All,"CTRP2,GDSC2,GDSC1",33,0.002,66.0,4.73384,10.1033,2.84079,0.630949,16.1691,0.0969104
565,A-172,pifithrin-alpha,All,CTRP2,16,0.0071,230.0,14.0173,29.4044,1.67319,0.292906,13.974,0.0509592
566,A-172,pifithrin-mu,All,CTRP2,16,0.001,33.0,6.76173,8.39237,4.49418,0.0899658,0.466105,0.0416834
567,A-172,PIK-93,All,"CTRP2,GDSC1",25,0.002,66.0,4.68622,9.27629,3.19282,0.657043,14.8736,0.0370761
568,A-172,Pilaralisib,All,GDSC1,9,0.078125,20.0,6.36485,13.1598,1.46787,0.340605,14.6237,0.0456826
569,A-172,Piperlongumine,All,"CTRP2,GDSC1",21,0.001,33.0,3.41905,4.81449,3.32769,0.928191,11.1435,0.0717332
570,A-172,piperlongumine:MST-312 (1:1 mol/mol),All,CTRP2,16,0.001,33.0,4.59173,5.90761,4.19509,0.680452,4.55183,0.041078
571,A-172,pitstop2,All,CTRP2,16,0.002,66.0,7.54882,9.43216,5.37921,0.147396,0.910582,0.0214692
572,A-172,PL-DI,All,CTRP2,16,0.002,66.0,2.91541,6.08894,2.61738,0.89719,21.8871,0.0680098
573,A-172,Platin,All,CTRP2,16,0.002,66.0,8.20709,9.88628,5.49244,0.0557298,0.291957,0.0413992
574,A-172,PLK_6522,All,GDSC1,5,0.00244141,0.625,-4.97144,-1.25074,-5.22052,0.926587,53.0332,0.0570032
575,A-172,pluripotin,All,CTRP2,16,0.001,33.0,-0.372088,6.14866,-1.2014,0.861181,38.2752,0.103223
576,A-172,PLX-4032,All,CTRP2,15,0.001,33.0,7.19206,8.8013,4.51748,0.0505763,0.253238,0.162201
577,A-172,PLX-4720,All,"CTRP2,GDSC2,CCLE,GDSC1",39,0.001,33.0,5.74379,7.16329,4.49552,0.253016,1.25554,0.0861435
578,A-172,Podophyllotoxin bromide,All,GDSC2,7,0.00100053,1.0,-1.98723,1.33145,-2.63603,0.788466,23.4675,0.100888
579,A-172,Ponatinib,All,GDSC1,9,0.002,0.512,-1.73945,0.0821277,-2.22054,0.717727,13.1062,0.0346551
580,A-172,PRIMA-1,All,CTRP2,16,0.0051,170.0,6.94224,7.51673,6.86669,0.856519,3.37874,0.0874515
581,A-172,PRIMA-1MET,All,GDSC2,7,0.0300158,30.0,4.09737,4.91858,4.02022,0.89715,8.53064,0.0823186
582,A-172,PRL-3 Inhibitor I,All,CTRP2,16,0.0041,130.0,12.1731,21.349,3.55984,0.225592,6.91453,0.0298858
583,A-172,procarbazine,All,CTRP2,16,0.002,66.0,8.01175,9.58152,5.52679,0.0598768,0.293883,0.0537333
584,A-172,prochlorperazine,All,CTRP2,16,0.002,66.0,4.11576,5.8129,3.99801,0.923926,13.256,0.0451882
585,A-172,PRT062607,All,GDSC2,7,0.0100053,10.0,4.49985,6.84349,2.41904,0.248929,3.06371,0.0800705
586,A-172,PX-12,All,CTRP2,16,0.003,100.0,6.40271,7.12572,6.18109,0.675426,2.46441,0.0458212
587,A-172,PYR-41,All,CTRP2,16,0.002,66.0,12.4149,26.312,0.599487,0.267525,11.7082,0.0483453
588,A-172,pyrazolanthrone,All,CTRP2,16,0.002,66.0,6.16328,7.60233,5.36215,0.454743,2.64633,0.0357332
589,A-172,Pyridostatin,All,GDSC2,7,0.0100053,10.0,2.51596,3.76644,2.29081,0.804738,9.32868,0.0722562
590,A-172,QL-X-138,All,GDSC1,9,0.04,10.24,0.113013,3.75383,-0.299269,0.876232,42.1343,0.0709985
591,A-172,QL-XI-92,All,GDSC1,9,0.04,10.24,3.29201,4.82771,2.56625,0.522924,6.46568,0.0387174
592,A-172,QL-XII-47,All,GDSC1,9,0.04,10.24,2.82208,3.87601,2.57988,0.752764,8.3786,0.0844168
593,A-172,QS11,All,GDSC1,9,0.04,10.24,2.60128,5.24297,1.72803,0.652004,15.8274,0.0714911
594,A-172,Quizartinib,All,"CTRP2,GDSC1",23,0.002,66.0,8.57121,10.0302,5.57677,0.0217693,0.0973688,0.0290937
595,A-172,R428,All,CTRP2,16,0.002,66.0,0.883805,3.76406,0.833626,0.980863,34.5446,0.113688
596,A-172,RAF_9304,All,GDSC1,5,0.0390625,10.0,3.66765,6.6417,1.94063,0.43649,9.66893,0.071747
597,A-172,RAF265,All,"CTRP2,CCLE",22,0.002,66.0,5.46367,13.508,1.81823,0.539572,18.4484,0.123793
598,A-172,Rapamycin,All,"CTRP2,GDSC2",23,2.00105e-05,33.0,11.1016,39.618,-7.49095,0.385393,23.0365,0.07113
599,A-172,Refametinib,All,GDSC1,5,0.0195312,5.0,2.01241,5.63918,0.398799,0.546742,16.1319,0.0366324
600,A-172,Regorafenib,All,CTRP2,16,0.002,66.0,10.8853,21.4339,1.91228,0.267303,9.43996,0.0565517
601,A-172,Repligen 136,All,CTRP2,16,0.002,66.0,6.52651,8.89517,4.99811,0.390022,3.55028,0.0667345
602,A-172,RG-108,All,CTRP2,16,0.0081,270.0,7.49133,8.59836,7.24651,0.761708,4.80955,0.03314
603,A-172,rigosertib,All,CTRP2,16,0.002,66.0,1.05942,6.50463,0.471821,0.882,34.9972,0.0727714
604,A-172,RITA,All,CTRP2,16,0.001,33.0,-3.22579,3.13152,-3.54003,0.945749,54.3817,0.0417623
605,A-172,RO-3306,All,GDSC1,9,0.0195312,5.0,2.29507,5.16679,0.877055,0.505137,11.4562,0.107376
606,A-172,RO4929097,All,CTRP2,16,0.002,66.0,12.1698,25.5304,0.809822,0.267498,11.3762,0.0548549
607,A-172,rTRAIL,All,GDSC1,5,0.000390625,0.1,-3.50953,-1.15525,-4.56532,0.543661,10.4983,0.137028
608,A-172,RU-SKI 43,All,GDSC1,9,0.078125,20.0,5.08771,6.74481,3.67362,0.265927,2.9143,0.0644065
609,A-172,Rucaparib,All,GDSC1,9,0.0195312,5.0,2.78761,4.33394,1.67259,0.340357,3.66001,0.11383
610,A-172,Ruxolitinib,All,"CTRP2,GDSC2,GDSC1",32,0.002,66.0,5.54453,6.62738,5.27574,0.733856,4.34612,0.0705164
611,A-172,RVX-208,All,GDSC2,7,0.0100053,10.0,4.88578,6.77899,2.65724,0.140037,1.30447,0.0885992
612,A-172,Sabutoclax,All,GDSC2,7,0.0100053,10.0,-1.82678,0.924625,-1.86715,0.983884,51.6064,0.132079
613,A-172,salermide,All,CTRP2,16,0.012,400.0,11.0134,12.4445,8.18387,0.0256328,0.11257,0.0534154
614,A-172,salermide:PLX-4032 (12:1 mol/mol),All,CTRP2,16,0.0066,220.0,9.9476,11.501,7.275,0.044613,0.21475,0.0246188
615,A-172,Sapitinib,All,GDSC2,14,0.00500264,10.0,4.97873,10.7833,0.865507,0.348155,10.1085,0.0916277
616,A-172,Saracatinib,All,"CTRP2,CCLE",24,0.002,66.0,7.76761,14.4309,3.18599,0.361646,8.98774,0.0709341
617,A-172,Savolitinib,All,GDSC2,7,0.00100053,1.0,1.97013,8.82435,-2.89775,0.347158,12.6738,0.115646
618,A-172,SB-225002,All,CTRP2,16,0.0011,37.0,3.9527,7.03677,3.11455,0.709996,11.5536,0.0516191
619,A-172,SB-431542,All,CTRP2,16,0.002,66.0,10.7838,26.2153,-0.416789,0.337417,16.529,0.0460659
620,A-172,SB-525334,All,CTRP2,16,0.002,66.0,7.79916,12.6924,4.04445,0.31261,5.55363,0.06592
621,A-172,SB-743921,All,CTRP2,16,0.001,33.0,-5.97178,4.87416,-6.93181,0.903061,64.6334,0.118526
622,A-172,SB216763,All,GDSC1,9,0.0390625,10.0,5.58665,7.47183,2.69713,0.0666337,0.739486,0.175475
623,A-172,SB505124,All,GDSC1,10,0.0390625,20.0,5.26498,8.04058,3.17765,0.321576,5.44033,0.0604268
624,A-172,SB52334,All,GDSC1,9,0.078125,20.0,6.6012,11.7199,2.30592,0.273212,8.94186,0.0401013
625,A-172,SCH-529074,All,CTRP2,16,0.001,33.0,3.2224,4.39733,3.18809,0.967932,12.2545,0.0442154
626,A-172,SCH-79797,All,CTRP2,16,0.0011,37.0,1.06534,1.98366,1.0653,0.999951,27.5582,0.0526818
627,A-172,SCH772984,All,GDSC2,7,0.00500264,5.0,1.74303,11.0397,-2.52831,0.534152,28.05,0.0776586
628,A-172,Selisistat,All,"CTRP2,GDSC1",21,0.0024,80.0,7.43228,11.3823,4.64669,0.350319,5.15881,0.0793154
629,A-172,Selumetinib,All,"CTRP2,GDSC2,CCLE,GDSC1",34,0.0025,270.0,7.09033,13.428,4.54039,0.584678,15.0844,0.071221
630,A-172,selumetinib:BRD-A02303741 (4:1 mol/mol),All,CTRP2,16,0.0051,170.0,6.49037,11.4074,4.60091,0.601249,13.667,0.0377506
631,A-172,selumetinib:decitabine (4:1 mol/mol),All,CTRP2,16,0.0051,170.0,9.81168,30.5017,-2.2009,0.436564,26.8091,0.0622587
632,A-172,selumetinib:GDC-0941 (4:1 mol/mol),All,CTRP2,16,0.0051,170.0,3.73341,8.54588,3.03852,0.842685,26.8798,0.0653357
633,A-172,selumetinib:JQ-1 (4:1 mol/mol),All,CTRP2,16,0.0051,170.0,4.74081,9.84078,3.60185,0.759457,21.9369,0.0521963
634,A-172,selumetinib:MK-2206 (8:1 mol/mol),All,CTRP2,16,0.0046,150.0,5.37191,12.8432,2.7558,0.63323,22.2766,0.0601987
635,A-172,selumetinib:navitoclax (8:1 mol/mol),All,CTRP2,16,0.0046,150.0,4.90276,9.74352,3.73913,0.741887,19.8547,0.107228
636,A-172,selumetinib:piperlongumine (8:1 mol/mol),All,CTRP2,16,0.0046,150.0,7.62913,19.6315,1.35784,0.481687,21.8299,0.0741269
637,A-172,selumetinib:PLX-4032 (8:1 mol/mol),All,CTRP2,16,0.0046,150.0,6.24175,13.1072,3.43132,0.578325,17.7619,0.0705551
